Flight Number,Departure City,Arrival City,Duration,Price,Airline,Changes,Adult
LH1401,Praha,Kodaň,3:35,7128 ,LH,1 přestup,1
LH1393,Praha,Kodaň,3:45,7128 ,LH,1 přestup,1
LH1401,Praha,Kodaň,3:35,7128 ,LH,1 přestup,1
LH1393,Praha,Kodaň,3:45,7128 ,LH,1 přestup,1
LH1395,Praha,Kodaň,10:35,7128 ,LH,1 přestup,1
LH1693,Praha,Kodaň,3:55,7199 ,LH,1 přestup,1
LH1695,Praha,Kodaň,17:10,7316 ,LH,1 přestup,1
W62284,Brusel,Budapešť,2:00,1158 ,W6,přímý let,1
FR4264,Brusel,Budapešť,2:05,1479 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,1479 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,1479 ,FR,přímý let,1
W62284,Brusel,Budapešť,2:00,1568 ,W6,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,1679 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2178 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2178 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2178 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2378 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2429 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2578 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2728 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2728 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2728 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2928 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3102 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3102 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3102 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3129 ,FR,přímý let,1
FR4092,Praha,Budapešť,1:10,3259 ,FR,přímý let,1
JU175,Praha,Budapešť,12:25,3262 ,JU,1 přestup,1
JU175,Praha,Budapešť,18:05,3262 ,JU,1 přestup,1
FR55,Brusel,Budapešť,2:05,3277 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3352 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3352 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3689 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3827 ,FR,přímý let,1
SN2825,Brusel,Budapešť,2:00,3843 ,LH,přímý let,1
JU273,Brusel,Budapešť,11:45,3852 ,JU,1 přestup,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
D83581,Praha,Budapešť,3:50,3948 ,DY,1 přestup,1
FR4092,Praha,Budapešť,1:10,3959 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,4002 ,FR,přímý let,1
EW9085,Mnichov,Budapešť,7:15,4028 ,4U,1 přestup,1
EW9753,Vídeň,Budapešť,4:15,4028 ,4U,1 přestup,1
FR55,Brusel,Budapešť,2:05,4052 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,4052 ,FR,přímý let,1
SN2829,Brusel,Budapešť,1:55,4082 ,LH,přímý let,1
JU171,Praha,Budapešť,5:25,4130 ,JU,1 přestup,1
W62284,Brusel,Budapešť,2:00,1158 ,W6,přímý let,1
FR4264,Brusel,Budapešť,2:05,1479 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,1479 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,1479 ,FR,přímý let,1
W62284,Brusel,Budapešť,2:00,1568 ,W6,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,1569 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,1679 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2178 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2178 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2178 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2269 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2378 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2429 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2578 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2728 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2728 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,2728 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,2829 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,2928 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3102 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3102 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3102 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3129 ,FR,přímý let,1
FR4092,Praha,Budapešť,1:10,3259 ,FR,přímý let,1
JU175,Praha,Budapešť,12:25,3262 ,JU,1 přestup,1
JU175,Praha,Budapešť,18:05,3262 ,JU,1 přestup,1
FR55,Brusel,Budapešť,2:05,3277 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3352 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3352 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3689 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR4264,Brusel,Budapešť,2:05,3802 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,3827 ,FR,přímý let,1
SN2825,Brusel,Budapešť,2:00,3843 ,LH,přímý let,1
JU273,Brusel,Budapešť,11:45,3852 ,JU,1 přestup,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
FR4143,Praha,Budapešť,1:10,3909 ,FR,přímý let,1
D83581,Praha,Budapešť,3:50,3948 ,DY,1 přestup,1
FR4092,Praha,Budapešť,1:10,3959 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,4002 ,FR,přímý let,1
EW9085,Mnichov,Budapešť,7:15,4028 ,4U,1 přestup,1
EW9753,Vídeň,Budapešť,4:15,4028 ,4U,1 přestup,1
FR55,Brusel,Budapešť,2:05,4052 ,FR,přímý let,1
FR55,Brusel,Budapešť,2:05,4052 ,FR,přímý let,1
SN2829,Brusel,Budapešť,1:55,4082 ,LH,přímý let,1
JU171,Praha,Budapešť,5:25,4130 ,JU,1 přestup,1
OS797,Vídeň,Sofie,1:30,3445 ,OS,přímý let,1
OS795,Vídeň,Sofie,1:30,3445 ,OS,přímý let,1
PC1024,Mnichov,Sofie,15:20,3567 ,PC,1 přestup,1
PC304,Praha,Sofie,15:25,3616 ,PC,1 přestup,1
PC906,Vídeň,Sofie,7:45,3827 ,PC,1 přestup,1
OS795,Vídeň,Sofie,1:30,3917 ,LH,přímý let,1
OS795,Vídeň,Sofie,1:30,4142 ,OS,přímý let,1
JU315,Vídeň,Sofie,5:10,4197 ,JU,1 přestup,1
PC1020,Mnichov,Sofie,5:45,4258 ,PC,1 přestup,1
JU311,Vídeň,Sofie,16:10,4321 ,JU,1 přestup,1
JU311,Vídeň,Sofie,4:50,4321 ,JU,1 přestup,1
JU311,Vídeň,Sofie,4:50,4321 ,JU,1 přestup,1
JU315,Vídeň,Sofie,17:50,4321 ,JU,1 přestup,1
FB302,Praha,Sofie,1:45,4331 ,FB,přímý let,1
FB302,Praha,Sofie,1:45,4331 ,FB,přímý let,1
JU171,Praha,Sofie,5:20,4358 ,JU,1 přestup,1
PC1024,Mnichov,Sofie,16:00,4386 ,PC,1 přestup,1
LO526,Praha,Sofie,17:10,4504 ,LO,1 přestup,1
FB302,Praha,Sofie,1:45,4580 ,FB,přímý let,1
PC908,Vídeň,Sofie,15:55,4623 ,PC,1 přestup,1
PC1026,Mnichov,Sofie,6:35,4822 ,PC,1 přestup,1
LO530,Praha,Sofie,5:45,4832 ,LO,1 přestup,1
LO522,Praha,Sofie,18:45,4832 ,LO,1 přestup,1
OS795,Vídeň,Sofie,1:30,4940 ,OS,přímý let,1
OS799,Vídeň,Sofie,1:30,4940 ,OS,přímý let,1
OS797,Vídeň,Sofie,1:30,4940 ,OS,přímý let,1
PC1022,Mnichov,Sofie,26:05,4993 ,PC,1 přestup,1
PC1024,Mnichov,Sofie,15:20,4993 ,PC,1 přestup,1
PC304,Praha,Sofie,15:25,5028 ,PC,1 přestup,1
OS791,Vídeň,Sofie,1:25,5031 ,LH,přímý let,1
LO530,Praha,Sofie,5:45,5040 ,LO,1 přestup,1
LO522,Praha,Sofie,18:45,5040 ,LO,1 přestup,1
LO530,Praha,Sofie,5:40,5040 ,LO,1 přestup,1
LO522,Praha,Sofie,18:45,5040 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:50,5160 ,LO,1 přestup,1
LO352,Mnichov,Sofie,7:00,5160 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:55,5160 ,LO,1 přestup,1
LO354,Mnichov,Sofie,5:25,5160 ,LO,1 přestup,1
LO352,Mnichov,Sofie,15:05,5160 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:50,5160 ,LO,1 přestup,1
LO354,Mnichov,Sofie,5:25,5160 ,LO,1 přestup,1
LO354,Mnichov,Sofie,16:20,5160 ,LO,1 přestup,1
PC1024,Mnichov,Sofie,15:20,5231 ,PC,1 přestup,1
PC304,Praha,Sofie,15:25,5281 ,PC,1 přestup,1
PC906,Vídeň,Sofie,7:45,5317 ,PC,1 přestup,1
PC906,Vídeň,Sofie,25:15,5317 ,PC,1 přestup,1
FB302,Praha,Sofie,1:45,5339 ,FB,přímý let,1
LH1702,Mnichov,Sofie,1:50,5415 ,LH,přímý let,1
LO356,Mnichov,Sofie,5:55,5424 ,LO,1 přestup,1
OS795,Vídeň,Sofie,1:30,5473 ,LH,přímý let,1
PC906,Vídeň,Sofie,7:45,5491 ,PC,1 přestup,1
LO528,Praha,Sofie,4:10,5511 ,LO,1 přestup,1
LO226,Vídeň,Sofie,5:30,5523 ,LO,1 přestup,1
LO226,Vídeň,Sofie,5:30,5523 ,LO,1 přestup,1
LO226,Vídeň,Sofie,5:30,5523 ,LO,1 přestup,1
LH6325,Vídeň,Sofie,15:05,5579 ,LH,1 přestup,1
LO356,Mnichov,Sofie,5:55,5609 ,LO,1 přestup,1
PC1020,Mnichov,Sofie,23:10,5616 ,PC,1 přestup,1
LO528,Praha,Sofie,4:10,5692 ,LO,1 přestup,1
LO522,Praha,Sofie,6:55,5692 ,LO,1 přestup,1
LO530,Praha,Sofie,5:40,5692 ,LO,1 přestup,1
LO526,Praha,Sofie,5:20,5692 ,LO,1 přestup,1
LO530,Praha,Sofie,5:45,5692 ,LO,1 přestup,1
LO526,Praha,Sofie,5:20,5692 ,LO,1 přestup,1
LO524,Praha,Sofie,15:05,5692 ,LO,1 přestup,1
LO528,Praha,Sofie,4:10,5692 ,LO,1 přestup,1
LO526,Praha,Sofie,5:20,5692 ,LO,1 přestup,1
LO4908,Mnichov,Sofie,4:30,5708 ,LO,1 přestup,1
LX1583,Vídeň,Sofie,12:50,5833 ,LX,1 přestup,1
LX3551,Vídeň,Sofie,4:45,5833 ,LX,1 přestup,1
LX1583,Vídeň,Sofie,12:50,5833 ,LX,1 přestup,1
LH6321,Vídeň,Sofie,4:50,5891 ,LH,1 přestup,1
LH6321,Vídeň,Sofie,4:50,5891 ,LH,1 přestup,1
PC1020,Mnichov,Sofie,5:45,5923 ,PC,1 přestup,1
A3807,Mnichov,Sofie,19:05,5957 ,A3,1 přestup,1
JU311,Vídeň,Sofie,16:10,5093 ,JU,1 přestup,1
OS791,Vídeň,Sofie,1:25,5986 ,OS,přímý let,1
OS791,Vídeň,Sofie,1:25,5986 ,OS,přímý let,1
OS791,Vídeň,Sofie,1:25,5986 ,OS,přímý let,1
PC1024,Mnichov,Sofie,16:00,6051 ,PC,1 přestup,1
LH1706,Mnichov,Sofie,1:50,6056 ,LH,přímý let,1
LH6331,Vídeň,Sofie,4:40,6090 ,LH,1 přestup,1
LH6327,Vídeň,Sofie,5:20,6090 ,LH,1 přestup,1
LH6327,Vídeň,Sofie,5:00,6090 ,LH,1 přestup,1
PC304,Praha,Sofie,6:20,6273 ,PC,1 přestup,1
PC302,Praha,Sofie,26:30,6273 ,PC,1 přestup,1
PC304,Praha,Sofie,17:15,6273 ,PC,1 přestup,1
LH6321,Vídeň,Sofie,15:50,6278 ,LH,1 přestup,1
PC5032,Mnichov,Sofie,24:15,6285 ,PC,1 přestup,1
A3867,Praha,Sofie,24:35,6292 ,A3,1 přestup,1
PC1026,Mnichov,Sofie,6:35,6310 ,PC,1 přestup,1
PC1024,Mnichov,Sofie,16:00,6310 ,PC,1 přestup,1
PC1020,Mnichov,Sofie,5:45,6310 ,PC,1 přestup,1
PC1022,Mnichov,Sofie,23:50,6310 ,PC,1 přestup,1
PC1020,Mnichov,Sofie,23:15,6310 ,PC,1 přestup,1
LH6325,Vídeň,Sofie,15:05,6477 ,LH,1 přestup,1
LH6325,Vídeň,Sofie,15:05,6477 ,LH,1 přestup,1
LH6325,Vídeň,Sofie,26:05,6477 ,LH,1 přestup,1
PC1026,Mnichov,Sofie,6:35,6486 ,PC,1 přestup,1
LO526,Praha,Sofie,21:15,6544 ,LO,1 přestup,1
LO526,Praha,Sofie,17:15,6544 ,LO,1 přestup,1
LO352,Mnichov,Sofie,15:05,6580 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:50,6580 ,LO,1 přestup,1
OS791,Vídeň,Sofie,1:25,6588 ,LH,přímý let,1
LO502,Ostrava,Sofie,26:10,6661 ,LO,1 přestup,1
FB1892,Praha,Sofie,5:20,6667 ,FB,1 přestup,1
JU315,Vídeň,Sofie,5:10,6812 ,JU,1 přestup,1
JU311,Vídeň,Sofie,4:50,6812 ,JU,1 přestup,1
JU315,Vídeň,Sofie,5:10,6812 ,JU,1 přestup,1
JU171,Praha,Sofie,5:20,6836 ,JU,1 přestup,1
OS797,Vídeň,Sofie,1:30,3445 ,OS,přímý let,1
OS795,Vídeň,Sofie,1:30,3445 ,OS,přímý let,1
PC1024,Mnichov,Sofie,15:20,3567 ,PC,1 přestup,1
PC304,Praha,Sofie,15:25,3616 ,PC,1 přestup,1
PC906,Vídeň,Sofie,7:45,3827 ,PC,1 přestup,1
OS795,Vídeň,Sofie,1:30,3917 ,LH,přímý let,1
OS795,Vídeň,Sofie,1:30,4142 ,OS,přímý let,1
JU315,Vídeň,Sofie,5:10,4197 ,JU,1 přestup,1
PC1020,Mnichov,Sofie,5:45,4258 ,PC,1 přestup,1
JU311,Vídeň,Sofie,16:10,4321 ,JU,1 přestup,1
JU311,Vídeň,Sofie,4:50,4321 ,JU,1 přestup,1
JU311,Vídeň,Sofie,4:50,4321 ,JU,1 přestup,1
JU315,Vídeň,Sofie,17:50,4321 ,JU,1 přestup,1
FB302,Praha,Sofie,1:45,4331 ,FB,přímý let,1
FB302,Praha,Sofie,1:45,4331 ,FB,přímý let,1
JU171,Praha,Sofie,5:20,4358 ,JU,1 přestup,1
PC1024,Mnichov,Sofie,16:00,4386 ,PC,1 přestup,1
LO526,Praha,Sofie,17:10,4504 ,LO,1 přestup,1
FB302,Praha,Sofie,1:45,4580 ,FB,přímý let,1
PC908,Vídeň,Sofie,15:55,4623 ,PC,1 přestup,1
PC1026,Mnichov,Sofie,6:35,4822 ,PC,1 přestup,1
LO530,Praha,Sofie,5:45,4832 ,LO,1 přestup,1
LO522,Praha,Sofie,18:45,4832 ,LO,1 přestup,1
OS795,Vídeň,Sofie,1:30,4940 ,OS,přímý let,1
OS799,Vídeň,Sofie,1:30,4940 ,OS,přímý let,1
OS797,Vídeň,Sofie,1:30,4940 ,OS,přímý let,1
PC1022,Mnichov,Sofie,26:05,4993 ,PC,1 přestup,1
PC1024,Mnichov,Sofie,15:20,4993 ,PC,1 přestup,1
PC304,Praha,Sofie,15:25,5028 ,PC,1 přestup,1
OS791,Vídeň,Sofie,1:25,5031 ,LH,přímý let,1
LO530,Praha,Sofie,5:45,5040 ,LO,1 přestup,1
LO522,Praha,Sofie,18:45,5040 ,LO,1 přestup,1
LO530,Praha,Sofie,5:40,5040 ,LO,1 přestup,1
LO522,Praha,Sofie,18:45,5040 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:50,5160 ,LO,1 přestup,1
LO352,Mnichov,Sofie,7:00,5160 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:55,5160 ,LO,1 přestup,1
LO354,Mnichov,Sofie,5:25,5160 ,LO,1 přestup,1
LO352,Mnichov,Sofie,15:05,5160 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:50,5160 ,LO,1 přestup,1
LO354,Mnichov,Sofie,5:25,5160 ,LO,1 přestup,1
LO354,Mnichov,Sofie,16:20,5160 ,LO,1 přestup,1
PC1024,Mnichov,Sofie,15:20,5231 ,PC,1 přestup,1
PC304,Praha,Sofie,15:25,5281 ,PC,1 přestup,1
PC906,Vídeň,Sofie,7:45,5317 ,PC,1 přestup,1
PC906,Vídeň,Sofie,25:15,5317 ,PC,1 přestup,1
FB302,Praha,Sofie,1:45,5339 ,FB,přímý let,1
LH1702,Mnichov,Sofie,1:50,5415 ,LH,přímý let,1
LO356,Mnichov,Sofie,5:55,5424 ,LO,1 přestup,1
OS795,Vídeň,Sofie,1:30,5473 ,LH,přímý let,1
PC906,Vídeň,Sofie,7:45,5491 ,PC,1 přestup,1
LO528,Praha,Sofie,4:10,5511 ,LO,1 přestup,1
LO226,Vídeň,Sofie,5:30,5523 ,LO,1 přestup,1
LO226,Vídeň,Sofie,5:30,5523 ,LO,1 přestup,1
LO226,Vídeň,Sofie,5:30,5523 ,LO,1 přestup,1
LH6325,Vídeň,Sofie,15:05,5579 ,LH,1 přestup,1
LO356,Mnichov,Sofie,5:55,5609 ,LO,1 přestup,1
PC1020,Mnichov,Sofie,23:10,5616 ,PC,1 přestup,1
LO528,Praha,Sofie,4:10,5692 ,LO,1 přestup,1
LO522,Praha,Sofie,6:55,5692 ,LO,1 přestup,1
LO530,Praha,Sofie,5:40,5692 ,LO,1 přestup,1
LO526,Praha,Sofie,5:20,5692 ,LO,1 přestup,1
LO530,Praha,Sofie,5:45,5692 ,LO,1 přestup,1
LO526,Praha,Sofie,5:20,5692 ,LO,1 přestup,1
LO524,Praha,Sofie,15:05,5692 ,LO,1 přestup,1
LO528,Praha,Sofie,4:10,5692 ,LO,1 přestup,1
LO526,Praha,Sofie,5:20,5692 ,LO,1 přestup,1
LO4908,Mnichov,Sofie,4:30,5708 ,LO,1 přestup,1
LX1583,Vídeň,Sofie,12:50,5833 ,LX,1 přestup,1
LX3551,Vídeň,Sofie,4:45,5833 ,LX,1 přestup,1
LX1583,Vídeň,Sofie,12:50,5833 ,LX,1 přestup,1
LH6321,Vídeň,Sofie,4:50,5891 ,LH,1 přestup,1
LH6321,Vídeň,Sofie,4:50,5891 ,LH,1 přestup,1
PC1020,Mnichov,Sofie,5:45,5923 ,PC,1 přestup,1
A3807,Mnichov,Sofie,19:05,5957 ,A3,1 přestup,1
JU311,Vídeň,Sofie,16:10,5093 ,JU,1 přestup,1
OS791,Vídeň,Sofie,1:25,5986 ,OS,přímý let,1
OS791,Vídeň,Sofie,1:25,5986 ,OS,přímý let,1
OS791,Vídeň,Sofie,1:25,5986 ,OS,přímý let,1
PC1024,Mnichov,Sofie,16:00,6051 ,PC,1 přestup,1
LH1706,Mnichov,Sofie,1:50,6056 ,LH,přímý let,1
LH6331,Vídeň,Sofie,4:40,6090 ,LH,1 přestup,1
LH6327,Vídeň,Sofie,5:20,6090 ,LH,1 přestup,1
LH6327,Vídeň,Sofie,5:00,6090 ,LH,1 přestup,1
PC304,Praha,Sofie,6:20,6273 ,PC,1 přestup,1
PC302,Praha,Sofie,26:30,6273 ,PC,1 přestup,1
PC304,Praha,Sofie,17:15,6273 ,PC,1 přestup,1
LH6321,Vídeň,Sofie,15:50,6278 ,LH,1 přestup,1
PC5032,Mnichov,Sofie,24:15,6285 ,PC,1 přestup,1
A3867,Praha,Sofie,24:35,6292 ,A3,1 přestup,1
PC1026,Mnichov,Sofie,6:35,6310 ,PC,1 přestup,1
PC1024,Mnichov,Sofie,16:00,6310 ,PC,1 přestup,1
PC1020,Mnichov,Sofie,5:45,6310 ,PC,1 přestup,1
PC1022,Mnichov,Sofie,23:50,6310 ,PC,1 přestup,1
PC1020,Mnichov,Sofie,23:15,6310 ,PC,1 přestup,1
LH6325,Vídeň,Sofie,15:05,6477 ,LH,1 přestup,1
LH6325,Vídeň,Sofie,15:05,6477 ,LH,1 přestup,1
LH6325,Vídeň,Sofie,26:05,6477 ,LH,1 přestup,1
PC1026,Mnichov,Sofie,6:35,6486 ,PC,1 přestup,1
LO526,Praha,Sofie,21:15,6544 ,LO,1 přestup,1
LO526,Praha,Sofie,17:15,6544 ,LO,1 přestup,1
LO352,Mnichov,Sofie,15:05,6580 ,LO,1 přestup,1
LO356,Mnichov,Sofie,5:50,6580 ,LO,1 přestup,1
OS791,Vídeň,Sofie,1:25,6588 ,LH,přímý let,1
LO502,Ostrava,Sofie,26:10,6661 ,LO,1 přestup,1
FB1892,Praha,Sofie,5:20,6667 ,FB,1 přestup,1
JU315,Vídeň,Sofie,5:10,6812 ,JU,1 přestup,1
JU311,Vídeň,Sofie,4:50,6812 ,JU,1 přestup,1
JU315,Vídeň,Sofie,5:10,6812 ,JU,1 přestup,1
JU171,Praha,Sofie,5:20,6836 ,JU,1 přestup,1
PC304,Praha,Sarajevo,14:10,4743 ,PC,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,4894 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,4894 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,4894 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,4894 ,JU,1 přestup,1
PC304,Praha,Sarajevo,18:00,4953 ,PC,1 přestup,1
PC302,Praha,Sarajevo,18:25,4953 ,PC,1 přestup,1
PC304,Praha,Sarajevo,21:55,4953 ,PC,1 přestup,1
PC908,Vídeň,Sarajevo,15:55,4979 ,PC,1 přestup,1
JU175,Praha,Sarajevo,18:05,5008 ,JU,1 přestup,1
JU171,Praha,Sarajevo,5:25,5008 ,JU,1 přestup,1
LO502,Ostrava,Sarajevo,21:45,5115 ,LO,1 přestup,1
LO502,Ostrava,Sarajevo,21:45,5115 ,LO,1 přestup,1
LO502,Ostrava,Sarajevo,25:40,5115 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5165 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5360 ,LO,1 přestup,1
LO352,Mnichov,Sarajevo,26:35,5360 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5360 ,LO,1 přestup,1
LO354,Mnichov,Sarajevo,16:00,5360 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5360 ,LO,1 přestup,1
LO354,Mnichov,Sarajevo,19:55,5360 ,LO,1 přestup,1
LO530,Praha,Sarajevo,5:20,5385 ,LO,1 přestup,1
LO526,Praha,Sarajevo,20:45,5385 ,LO,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
LO502,Ostrava,Sarajevo,21:45,5715 ,LO,1 přestup,1
JU171,Praha,Sarajevo,5:25,5751 ,JU,1 přestup,1
JU171,Praha,Sarajevo,5:25,5751 ,JU,1 přestup,1
LO352,Mnichov,Sarajevo,6:30,5783 ,LO,1 přestup,1
LO352,Mnichov,Sarajevo,26:35,5783 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5783 ,LO,1 přestup,1
LX9111,Mnichov,Sarajevo,13:44,5850 ,LX,1 přestup,1
LO528,Praha,Sarajevo,3:40,5985 ,LO,1 přestup,1
LO526,Praha,Sarajevo,16:50,5985 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,17:00,6096 ,LO,1 přestup,1
LO224,Vídeň,Sarajevo,7:10,6096 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,17:00,6096 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,20:55,6096 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,20:55,6096 ,LO,1 přestup,1
PC302,Praha,Sarajevo,18:25,6135 ,PC,1 přestup,1
PC906,Vídeň,Sarajevo,6:15,6157 ,PC,1 přestup,1
PC304,Praha,Sarajevo,17:15,6198 ,PC,1 přestup,1
LO352,Mnichov,Sarajevo,6:30,6331 ,LO,1 přestup,1
LO352,Mnichov,Sarajevo,26:35,6331 ,LO,1 přestup,1
PC908,Vídeň,Sarajevo,15:55,6342 ,PC,1 přestup,1
PC304,Praha,Sarajevo,14:10,6407 ,PC,1 přestup,1
LO504,Ostrava,Sarajevo,10:55,6615 ,LO,1 přestup,1
PC908,Vídeň,Sarajevo,15:55,6643 ,PC,1 přestup,1
